Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
IAR195,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp,,,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp,,,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp,,,,,,,IAR195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR195.webp
IAR196,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp,,,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp,,,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp,,,,,,,IAR196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR196.webp
IAR197,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp,,,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp,,,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp,,,,,,,IAR197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR197.webp
IAR198,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp,,,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp,,,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp,,,,,,,IAR198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR198.webp
IAR199,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp,,,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp,,,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp,,,,,,,IAR199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR199.webp
IAR200,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp,,,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp,,,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp,,,,,,,IAR200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR200.webp
IAR201,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp,,,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp,,,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp,,,,,,,IAR201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR201.webp
IAR202,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp,,,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp,,,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp,,,,,,,IAR202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR202.webp
IAR203,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp,,,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp,,,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp,,,,,,,IAR203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR203.webp
IAR204,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp,,,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp,,,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp,,,,,,,IAR204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR204.webp
IAR205,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp,,,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp,,,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp,,,,,,,IAR205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR205.webp
IAR206,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp,,,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp,,,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp,,,,,,,IAR206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR206.webp
IAR207,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp,,,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp,,,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp,,,,,,,IAR207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR207.webp
IAR208,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp,,,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp,,,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp,,,,,,,IAR208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR208.webp
IAR209,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp,,,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp,,,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp,,,,,,,IAR209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR209.webp
IAR210,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp,,,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp,,,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp,,,,,,,IAR210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR210.webp
IAR211,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp,,,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp,,,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp,,,,,,,IAR211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR211.webp
"IAR212,FAB518","IAR,FAB",Pull from Beyond,Red,1,0,,3,,,,"Shadow, Action",,"Opt 2, Go again",,,,,,"**Opt 2**

Banish the top card of your deck. If it's red, create a Gate to i'Arathael token. **Go again**",Shadow Action,,,,,C,,,Marco González,,,IAR212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR212.webp,,,C,R,,Marco González,,,IAR212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR212-RF.webp,,,P,R,EA,Marco González,,,FAB518,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB518-RF.webp,,,,Marco González,,,FAB518,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB518.webp,,,,Marco González,,,FAB518,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB518.webp,,,,Marco González,,,FAB518,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB518.webp
"IAR213,FAB519","IAR,FAB",Pull from Beyond,Yellow,2,0,,3,,,,"Shadow, Action",,"Opt 2, Go again",,,,,,"**Opt 2**

Banish the top card of your deck. If it's yellow, create a Gate to i'Arathael token. **Go again**",Shadow Action,,,,,C,,,Marco González,,,IAR213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR213.webp,,,C,R,,Marco González,,,IAR213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR213-RF.webp,,,P,R,EA,Marco González,,,FAB519,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB519-RF.webp,,,,Marco González,,,FAB519,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB519.webp,,,,Marco González,,,FAB519,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB519.webp,,,,Marco González,,,FAB519,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB519.webp
"IAR214,FAB520","IAR,FAB",Pull from Beyond,Blue,3,0,,3,,,,"Shadow, Action",,"Opt 2, Go again",,,,,,"**Opt 2**

Banish the top card of your deck. If it's blue, create a Gate to i'Arathael token. **Go again**",Shadow Action,,,,,C,,,Marco González,,,IAR214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR214.webp,,,C,R,,Marco González,,,IAR214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR214-RF.webp,,,P,R,EA,Marco González,,,FAB520,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB520-RF.webp,,,,Marco González,,,FAB520,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB520.webp,,,,Marco González,,,FAB520,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB520.webp,,,,Marco González,,,FAB520,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB520.webp
IAR215,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp,,,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp,,,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp,,,,,,,IAR215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR215.webp
IAR216,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp,,,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp,,,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp,,,,,,,IAR216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR216.webp
IAR217,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp,,,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp,,,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp,,,,,,,IAR217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR217.webp
IAR218,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp,,,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp,,,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp,,,,,,,IAR218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR218.webp
IAR219,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp,,,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp,,,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp,,,,,,,IAR219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR219.webp
IAR220,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp,,,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp,,,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp,,,,,,,IAR220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR220.webp
IAR221,IAR,"Blasmophet, the Insatiable Hunger",,,,6,,6,,,"Shadow, Token, Demon, Ally",,Unique,,,,,,"**Unique**

Once per turn, you may play an action card with blood debt from your banished zone.

At the beginning of each end phase, you may banish a card from your hand. Then if you haven't banished a card with blood debt this turn, destroy this.",Shadow Token - Demon Ally,,,,,B,,,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221.webp,,,V,C,FA,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221-MV.webp,,,V,C,FA,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221-MV_BACK.webp,,,,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221.webp,,,,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221.webp,,,,Lius Lasahido,,,IAR221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR221.webp
"IAR222,FAB507","IAR,FAB",Gate to i'Arathael,,,,,,,,,"Shadow, Token, Aura",,,Instant,,,,Blood Debt,"**Instant** - {r}, destroy this: You may play target action card with blood debt from your banished zone this turn.",Shadow Token - Aura,,,,,V,C,FA,Carlos Cruchaga,,,IAR222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR222-MV.webp,,,P,R,EA,Carlos Cruchaga,,,FAB507,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB507-RF.webp,,,,,,Carlos Cruchaga,,,FAB507,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB507.webp,,,,Carlos Cruchaga,,,FAB507,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB507.webp,,,,Carlos Cruchaga,,,FAB507,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB507.webp,,,,Carlos Cruchaga,,,FAB507,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB507.webp
"IAR223,FAB491","IAR,FAB",Circlet of Eternal End,,,,,2,,,,"Generic, Equipment, Head",,Blade Break,,,,,,"When this defends, turn a card in the attacking hero's banished zone face-down.

**Blade Break**",Generic Equipment - Head,,,No,,L,R,,Carlos Cruchaga,,,IAR223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR223-RF.webp,,,L,C,,Carlos Cruchaga,,,IAR223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR223-CF.webp,,,P,C,FA,Carlos Cruchaga,,,FAB491,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB491-MV.webp,P,C,FA,Carlos Cruchaga,,,FAB491,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB491-MV_BACK.webp,,,,Carlos Cruchaga,,,FAB491,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB491.webp,,,,Carlos Cruchaga,,,FAB491,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB491.webp
IAR224,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp,,,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp,,,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp,,,,,,,IAR224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR224.webp
IAR225,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp,,,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp,,,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp,,,,,,,IAR225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR225.webp
IAR226,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp,,,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp,,,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp,,,,,,,IAR226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR226.webp
IAR227,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp,,,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp,,,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp,,,,,,,IAR227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR227.webp
IAR228,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp,,,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp,,,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp,,,,,,,IAR228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR228.webp
IAR229,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp,,,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp,,,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp,,,,,,,IAR229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR229.webp
IAR230,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp,,,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp,,,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp,,,,,,,IAR230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR230.webp
