Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
MPA113,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp,,,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp,,,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp,,,,,,,MPA113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA113.webp
MPA114,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp,,,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp,,,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp,,,,,,,MPA114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA114.webp
MPA115,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp,,,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp,,,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp,,,,,,,MPA115,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA115.webp
MPA116,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp,,,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp,,,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp,,,,,,,MPA116,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA116.webp
MPA117,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp,,,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp,,,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp,,,,,,,MPA117,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA117.webp
MPA118,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp,,,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp,,,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp,,,,,,,MPA118,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA118.webp
MPA119,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp,,,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp,,,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp,,,,,,,MPA119,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA119.webp
MPA120,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp,,,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp,,,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp,,,,,,,MPA120,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA120.webp
MPA121,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp,,,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp,,,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp,,,,,,,MPA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA121.webp
MPA122,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp,,,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp,,,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp,,,,,,,MPA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA122.webp
MPA123,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp,,,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp,,,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp,,,,,,,MPA123,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA123.webp
MPA124,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp,,,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp,,,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp,,,,,,,MPA124,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA124.webp
MPA125,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp,,,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp,,,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp,,,,,,,MPA125,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA125.webp
MPA126,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp,,,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp,,,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp,,,,,,,MPA126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA126.webp
MPA127,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp,,,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp,,,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp,,,,,,,MPA127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA127.webp
MPA128,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp,,,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp,,,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp,,,,,,,MPA128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA128.webp
MPA129,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp,,,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp,,,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp,,,,,,,MPA129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA129.webp
MPA130,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp,,,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp,,,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp,,,,,,,MPA130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA130.webp
MPA131,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp,,,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp,,,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp,,,,,,,MPA131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA131.webp
MPA132,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp,,,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp,,,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp,,,,,,,MPA132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA132.webp
MPA133,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp,,,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp,,,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp,,,,,,,MPA133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA133.webp
MPA134,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp,,,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp,,,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp,,,,,,,MPA134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA134.webp
MPA135,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp,,,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp,,,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp,,,,,,,MPA135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA135.webp
MPA136,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp,,,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp,,,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp,,,,,,,MPA136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA136.webp
MPA137,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp,,,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp,,,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp,,,,,,,MPA137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA137.webp
MPA138,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp,,,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp,,,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp,,,,,,,MPA138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA138.webp
MPA139,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp,,,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp,,,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp,,,,,,,MPA139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA139.webp
MPA140,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp,,,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp,,,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp,,,,,,,MPA140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA140.webp
MPA141,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp,,,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp,,,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp,,,,,,,MPA141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA141.webp
MPA142,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp,,,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp,,,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp,,,,,,,MPA142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA142.webp
MPA143,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp,,,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp,,,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp,,,,,,,MPA143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA143.webp
MPA144,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp,,,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp,,,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp,,,,,,,MPA144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA144.webp
MPA145,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp,,,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp,,,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp,,,,,,,MPA145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA145.webp
MPA146,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp,,,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp,,,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp,,,,,,,MPA146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA146.webp
MPA147,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp,,,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp,,,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp,,,,,,,MPA147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA147.webp
MPA148,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp,,,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp,,,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp,,,,,,,MPA148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA148.webp
MPA149,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp,,,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp,,,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp,,,,,,,MPA149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA149.webp
MPA150,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp,,,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp,,,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp,,,,,,,MPA150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA150.webp
MPA151,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp,,,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp,,,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp,,,,,,,MPA151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA151.webp
